Book ID,Title,Author,Category,Price (Rs.),ISBN,Cover Image URL,In Stock,View Count,Rating,Search Tags,Search Count,Branch,Current Stock,Daily Sales,Branch Demand Score,Trend Score,Trend Label,,,,,,,,
10044800-0090,වෘකයාගේ දවස (Wrukayaage Dawasa),ෆෙඩ්රික් ෆෝසයිත් - පරි. අභය හේවාවසම්,පරිවර්තන,1450,9.78956E+12,/images/books/wrukayaage_dawasa.jpg,TRUE,0,5,"වෘකයාගේ දවස, Wrukayaage Dawasa, The Day of the Jackal",30,Galle,62,7,70,63.6,Moderate Demand,,,,,,,,
10081245-0114,හිට්ලර්ගේ SS හමුදාව,ෆෙඩ්රික් ෆෝසයිත් - පරි. අභය හේවාවසම්,පරිවර්තන,1450,9.78956E+12,/images/books/hitlerge_ss_hamudawa.jpg,TRUE,0,4.3,"හිට්ලර්ගේ SS හමුදාව, Hitlerge SS Hamudawa, The Odessa File",71,Colombo,46,17,91.2,70.54,Moderate Demand,,,,,,,,
10147273-0043,ආදර අංකුර (Aadara Ankura),කිෂ්වාර් දේසායි - පරි. සමන් අතාවුදහෙට්ටි,පරිවර්තන,1700,9.78956E+12,/images/books/aadara_ankura.jpg,TRUE,0,3.5,"ආදර අංකුර, Aadara Ankura, Origins of Love",61,Galle,36,33,113.2,73.34,Moderate Demand,,,,,,,,
10200979-0002,සදාම් සමග මා පාරිසූලා,පැරිසූලා ලැම්ප්සෝස් | ලීනා කතරිනා ස්වන්බර්ග්,පරිවර්තන,1000,9.78624E+12,/images/books/saddam_samaga_ma_parisoula.jpg,TRUE,0,4.9,"සදාම් සමග මා පාරිසූලා, Saddam Samaga Ma Parisoula",32,Kandy,80,9,73.4,62.48,Moderate Demand,,,,,,,,
10200980-0002,කා (Kaa),සර් රයිඩර් හැගාඩ් - පරි. උපාලි ගපනායක,පරිවර්තන,1000,9.78624E+12,/images/books/kaa.jpg,TRUE,0,4.6,"කා, Kaa, Morning Star, සර් රයිඩර් හැගාඩ්",45,Kandy,51,29,113,79.6,Moderate Demand,,,,,,,,
10201174-0001,කුරිරු දෛවය (Kuriru Daiwaya),ස්ටෙෆනි ගාබර් - පරි. කෝශලී සිරිචන්ද්‍ර,පරිවර්තන,1750,9.78625E+12,/images/books/kuriru_daiwaya.jpg,TRUE,0,4.4,"කුරිරු දෛවය, Kuriru Daiwaya, The Ballad of Never After",29,Kandy,93,28,105.8,69.96,Moderate Demand,,,,,,,,
10198173-0001,රිවර්ටන් මැදුර (Riverton Madura),කේට් මෝටන් - පරි. කෝශලී සිරිචන්ද්‍ර,පරිවර්තන,2250,9.78625E+12,/images/books/riverton_madura.jpg,TRUE,0,4.3,"රිවර්ටන් මැදුර, Riverton Madura, The House at Riverton",62,Colombo,27,27,109.4,79.18,Moderate Demand,,,,,,,,
10198172-0002,සමුදුරු විලාපය (Samuduru Wilapaya),එරින් ඒ. ක්‍රේග් - පරි. කෝශලී සිරිචන්ද්‍ර,පරිවර්තන,1650,9.78625E+12,/images/books/samuduru_wilapaya.jpg,TRUE,0,3.6,"සමුදුරු විලාපය, Samuduru Wilapaya, House of Salt and Sorrows",37,Colombo,77,35,113.4,68.68,Moderate Demand,,,,,,,,
10188814-0001,මුළාවේ දියණිය (Mulawe Diyaniya),වික්ටෝරියා හෝල්ට් - පරි. කෝශලී සිරිචන්ද්‍ර,පරිවර්තන,2250,9.78625E+12,/images/books/mulawe_diyaniya.jpg,TRUE,0,4.5,"මුළාවේ දියණිය, Mulawe Diyaniya, Daughter of Deceit",92,Galle,45,40,143.4,94.38,High Demand,,,,,,,,
10186981-0001,සෙලිනාගේ ආදරය (Selinage Adaraya),වික්ටෝරියා හෝල්ට් - පරි. කෝශලී සිරිචන්ද්‍ර,පරිවර්තන (Translated Novel),1500,9.78625E+12,/images/books/selinage_adaraya.jpg,TRUE,0,4,"සෙලිනාගේ ආදරය, Selinage Adaraya, Menfreya in the Morning, වික්ටෝරියා හෝල්ට්",20,Colombo,39,14,72,58.1,Moderate Demand,,,,,,,,
10200057-0001,සිකුරුගේ දියණිය (Sikuruge Diyaniya),වික්ටෝරියා හෝල්ට් - පරි. කෝශලී සිරිචන්ද්‍ර,පරිවර්තන (Translated Novel),2250,9.78625E+12,/images/books/sikuruge_diyaniya.jpg,TRUE,0,3.5,"සිකුරුගේ දියණිය, Sikuruge Diyaniya, Secret for a Nightingale, වික්ටෝරියා හෝල්ට්",78,Galle,45,37,124.6,78.02,Moderate Demand,,,,,,,,
10188813-0001,කාන්තාර පුෂ්පය (Kanthara Pushpaya),බාබරා කාට්ලන්ඩ් - පරි. කෝශලී සිරිචන්ද්‍ර,පරිවර්තන (Translated Novel),1650,9.78625E+12,/images/books/kanthara_pushpaya.jpg,TRUE,0,5,"කාන්තාර පුෂ්පය, Kanthara Pushpaya, The Black Panther, බාබරා කාට්ලන්ඩ්",98,Kandy,88,14,97.6,76.12,Moderate Demand,,,,,,,,
10186982-0001,දේදුනු සිහින (Dedunu Sihina),බාබරා කාට්ලන්ඩ් - පරි. කෝශලී සිරිචන්ද්‍ර,පරිවර්තන (Translated Novel),1400,9.78625E+12,/images/books/dedunu_sihina.jpg,TRUE,0,4.4,"දේදුනු සිහින, Dedunu Sihina, A Kiss for the King, බාබරා කාට්ලන්ඩ්",51,Galle,59,12,78.2,63.64,Moderate Demand,,,,,,,,
10182740-0005,හිම කුමරිය (Hima Kumariya),බාබරා කාට්ලන්ඩ් - පරි. කෝශලී සිරිචන්ද්‍ර,පරිවර්තන (Translated Novel),600,9.78955E+12,/images/books/hima_kumariya.jpg,TRUE,0,4.4,"හිම කුමරිය, Hima Kumariya, බාබරා කාට්ලන්ඩ්",51,Kandy,100,9,72.2,57.14,Moderate Demand,,,,,,,,
NOVEL-001,කළු කඳුළේ උමං මග (The Underground Railroad),Colson Whitehead - පරි. කුමාර සිරිවර්ධන,නවකතා (Novel),1850,9.78625E+12,/images/books/kalu_kandule_uman_maga.jpg,TRUE,0,3.7,"කළු කඳුළේ උමං මග, Kalu Kandule Uman Maga, The Underground Railroad",69,Galle,88,17,84.8,58.86,Moderate Demand,,,,,,,,
NOVEL-002,විහිසුනු කුසුම් (House of Roots and Ruin),Erin A. Craig - පරි. කෞශලී සිරිවන්ද්‍ර,නවකතා (Novel),2250,9.78625E+12,/images/books/vihisunu_kusum.jpg,TRUE,0,4.9,"විහිසුනු කුසුම්, Vihisunu Kusum, House of Roots and Ruin",118,Galle,95,23,118.6,84.22,High Demand,,,,,,,,
NOVEL-003,අකුණු සැරය (Lightning),Danielle Steel - පරි. මධූ නවරත්න,නවකතා (Novel),1200,,/images/books/akunu_saraya.jpg,TRUE,0,4.1,"අකුණු සැරය, Akunu Saraya, Lightning, Danielle Steel",39,Kandy,87,17,82.8,59.56,Moderate Demand,,,,,,,,
NOVEL-004,ස්කාලට් (Scarlet: The Lunar Chronicles),Marissa Meyer - පරි. කෞශලී සිරිවන්ද්‍ර,නවකතා (Novel),2100,9.78956E+12,/images/books/scarlet.jpg,TRUE,0,4.9,"ස්කාලට්, Scarlet, The Lunar Chronicles, Marissa Meyer",36,Colombo,27,26,108.2,81.94,High Demand,,,,,,,,
NOVEL-005,සාතන්ගේ අසරුවා (The Devil On Horseback),Victoria Holt - පරි. ක්‍රිශානි සදමාලි මුණසිංහ,නවකතා (Novel),1700,9.78625E+12,/images/books/satange_asaruwa.jpg,TRUE,0,4.3,"සාතන්ගේ අසරුවා, Satange Asaruwa, The Devil On Horseback",118,Galle,97,15,96.6,70.42,Moderate Demand,,,,,,,,
NOVEL-006,රිදී අසිපත (The Silver Blade),Sally Gardner - පරි. චාරුලතා දෙහිගම,නවකතා (Novel),1350,9.78625E+12,/images/books/ridee_asipatha.jpg,TRUE,0,4.8,"රිදී අසිපත, Ridee Asipatha, The Silver Blade",68,Kandy,46,24,109.6,81.72,High Demand,,,,,,,,
NOVEL-007,සොඳුරු මැදුර මෙන්ෆ්‍රෙයා (Menfreya in the morning),Victoria Holt - පරි. ක්‍රිශානි සදමාලි මුණසිංහ,නවකතා (Novel),1680,9.78956E+12,/images/books/sonduru_madura_menfreya.jpg,TRUE,0,4.6,"සොඳුරු මැදුර මෙන්ෆ්‍රෙයා, Sonduru Madura Menfreya, Menfreya in the morning",40,Colombo,85,31,116,77.1,Moderate Demand,,,,,,,,
NOVEL-008,පිල්ලිය (Make the Corpse Walk),James Hadley Chase - පරි. සිසිර අලහකෝන්,නවකතා (Novel),1600,9.78625E+12,/images/books/pilliya.jpg,TRUE,0,4.9,"පිල්ලිය, Pilliya, Make the Corpse Walk",74,Colombo,94,9,81.8,66.96,Moderate Demand,,,,,,,,
NOVEL-009,පිටස්තරී (Outcast),Josephine Cox - පරි. සිසිර අලහකෝන්,නවකතා (Novel),1650,9.78625E+12,/images/books/pitastharee.jpg,TRUE,0,3.9,"පිටස්තරී, Pitastharee, Outcast, Josephine Cox",48,Kandy,63,16,80.6,60.02,Moderate Demand,,,,,,,,
NOVEL-010,ගිනිගත් කඳු මුදුන (Wildfire at Midnight),Mary Stewart - පරි. ක්‍රිශානි සදමාලි මුණසිංහ,නවකතා (Novel),1300,9.78625E+12,/images/books/ginigath_kandu_muduna.jpg,TRUE,0,4,"ගිනිගත් කඳු මුදුන, Ginigath Kandu Muduna, Wildfire at Midnight",35,Kandy,20,31,109,75.7,Moderate Demand,,,,,,,,
NOVEL-011,ජුදාස් හාදුව (The Judas Kiss),Victoria Holt - පරි. නයනා ජයසිංහ,නවකතා (Novel),1950,9.78625E+12,/images/books/judas_haduwa.jpg,TRUE,0,4.2,"ජුදාස් හාදුව, Judas Haduwa, The Judas Kiss",78,Galle,22,39,135.6,90.32,High Demand,,,,,,,,
NOVEL-012,සිරකාරිය (The Captive),Victoria Holt - පරි. කෞශලී සිරිවන්ද්‍ර,නවකතා (Novel),2300,9.78625E+12,/images/books/sirakariya.jpg,TRUE,0,5,"සිරකාරිය, Sirakariya, The Captive, Victoria Holt",111,Kandy,71,29,130.2,91.64,High Demand,,,,,,,,
NOVEL-013,සිංහ චාරිකා (Lion: A Long Way Home),Saroo Brierley - පරි. මාලිනී ගෝවින්නගේ,චරිතාපදාන (Biography),450,9.78955E+12,/images/books/sinha_charika.jpg,TRUE,0,4.2,"සිංහ චාරිකා, Sinha Charika, Lion A Long Way Home",42,Colombo,24,3,56.4,56.28,Moderate Demand,,,,,,,,
NOVEL-014,සපත්තුවා (Shoe Maker),Joe Foster - පරි. ප්‍රියනාත් විදානපතිරණ,ව්‍යාපාර (Business),1500,9.78625E+12,/images/books/sapaththuwa.jpg,TRUE,0,4.4,"සපත්තුවා, Sapaththuwa, Shoe Maker, Joe Foster",56,Galle,38,6,67.2,61.64,Moderate Demand,,,,,,,,
NOVEL-015,සැඟවුණු ලෝකය (The Lost World),Michael Crichton - පරි. සුදත් රොහාන්,නවකතා (Novel),2200,9.78625E+12,/images/books/sangawunu_lokaya.jpg,TRUE,0,3.9,"සැඟවුණු ලෝකය, Sangawunu Lokaya, The Lost World",21,Colombo,94,18,79.2,54.74,Moderate Demand,,,,,,,,
NOVEL-016,ද රිවෙන්ජ් ප්ලොට් (The Revenge Plot),Jackie Kabler - පරි. නිම්මි මුදිතා හේරත්,නවකතා (Novel),2350,9.78625E+12,/images/books/the_revenge_plot.jpg,TRUE,0,4.2,"ද රිවෙන්ජ් ප්ලොට්, The Revenge Plot, Jackie Kabler",114,Galle,21,12,88.8,73.86,Moderate Demand,,,,,,,,
NOVEL-017,එක පවුලක් (The Happy Family),Jackie Kabler - පරි. නිම්මි මුදිතා හේරත්,නවකතා (Novel),2100,9.78625E+12,/images/books/eka_pawulak.jpg,TRUE,0,4.3,"එක පවුලක්, Eka Pawulak, The Happy Family",86,Kandy,93,1,62.2,55.14,Moderate Demand,,,,,,,,
NOVEL-018,එමා බෝවාරි (Emma Bovary),ගුස්ටාව් ෆ්ලෝබෙයාර් - පරි. සිරිල් සී. පෙරේරා,නවකතා (Novel),2000,9555540414,/images/books/ema_bowari.jpg,TRUE,0,4.7,"එමා බෝවාරි, Ema Bowari, Emma Bovary",99,Galle,91,1,68.8,61.96,Moderate Demand,,,,,,,,
NOVEL-019,සොෆීගේ ලෝකය (Sophie's World),Jostein Gaarder,නවකතා (Novel),1800,9.78956E+12,/images/books/sophies_world.jpg,TRUE,0,4.5,"සොෆීගේ ලෝකය, Sophige Lokaya, Sophie's World",70,Kandy,97,36,131,82.9,High Demand,,,,,,,,
NOVEL-020,කේ 4 (K 4),කේ. ලයනල් පෙරේරා,Detective / Mystery,640,9.78955E+12,/images/books/k4_detective.jpg,FALSE,0,4.9,"කේ 4, K 4, Detective Story",47,Kandy,35,7,72.4,67.48,Moderate Demand,,,,,,,,
NOVEL-021,ඩමර් යෝධ කල්කි,පාලිත ජයකොඩි,Action / Mythology,1000,9.78955E+12,/images/books/kalki_1.jpg,FALSE,0,5,"ඩමර් යෝධ කල්කි, විෂ්ණු මුඛරිය, Kalki #1",45,Galle,41,8,75,68.6,Moderate Demand,,,,,,,,
NOVEL-022,පාලංකඩ,ඩී. එම්. අනුර දිසානායක,Detective / Crime,600,9.78955E+12,/images/books/palankada.jpg,FALSE,0,3.7,"පාලංකඩ, Palankada, අනුර දිසානායක",105,Colombo,57,9,76,60.6,Moderate Demand,,,,,,,,
NOVEL-023,රිදී සීනුව,ජානකි සේනාධීර,Romance,560,9.78955E+12,/images/books/ridee_seenuwa.jpg,TRUE,0,4.7,"රිදී සීනුව, Ridee Seenuwa, ජානකි සේනාධීර",83,Colombo,66,28,119.6,83.82,High Demand,,,,,,,,
NOVEL-024,හෙලෑනිය,උපාලි කන්නංගර,Historical Fiction,1080,9.78955E+12,/images/books/helaniya.jpg,TRUE,0,3.6,"හෙලෑනිය, ධවල සේනාංකය, Helaniya",78,Kandy,40,34,119.6,77.32,Moderate Demand,,,,,,,,
NOVEL-025,සඳ වියරුව,භද්‍රජි මහින්ද ජයතිලක,Horror,400,9.78955E+12,/images/books/sanda_wiyaruva.jpg,TRUE,0,5,"සඳ වියරුව, Sanda Wiyaruva, භද්‍රජි මහින්ද",90,Colombo,23,22,112,87.9,High Demand,,,,,,,,
NOVEL-026,බියුරෝ (Bureau),මංජුල සේනාරත්න,Suspense / Thriller,1480,9.78955E+12,/images/books/bureau.jpg,TRUE,0,4.6,"බියුරෝ, Bureau, මංජුල සේනාරත්න",59,Galle,20,14,85.8,72.66,Moderate Demand,,,,,,,,
NOVEL-027,ආයුබෝවන් නිහැඬියාව,මංජුල සේනාරත්න,Short Stories,1000,9.78955E+12,/images/books/ayubowan_nihadiyawa.jpg,TRUE,0,5,"ආයුබෝවන් නිහැඬියාව, Ayubowan Nihadiyawa",81,Colombo,52,25,116.2,86.14,High Demand,,,,,,,,
NOVEL-028,විවර්ත මාරුත,අකිල ශාවින්ද දිසානායක,Political Fiction,1440,9.78955E+12,/images/books/viwartha_marutha.jpg,FALSE,0,3.5,"විවර්ත මාරුත, Viwartha Marutha, අකිල ශාවින්ද",114,Galle,74,1,59.8,51.36,Moderate Demand,,,,,,,,
NOVEL-029,ඇමසෝනියා,James Rollins,Action / Sci-Fi,1584,9.78955E+12,/images/books/amazonia.jpg,TRUE,0,3.8,"ඇමසෝනියා, Amazonia, James Rollins",63,Colombo,69,4,58.6,50.72,Moderate Demand,,,,,,,,
NOVEL-030,ප්‍රියා සමග ඉරිදාවක්,මංජුල සේනාරත්න,Romance,1080,9.78955E+12,/images/books/priya_samaga_iridavak.jpg,TRUE,0,3.6,"ප්‍රියා සමග ඉරිදාවක්, Priya Samaga Iridavak",52,Colombo,37,38,122.4,77.18,Moderate Demand,,,,,,,,
NOVEL-031,රෝස මාළිගාවේ මනුසත්තු,මංජුල සේනාරත්න,Romance / Novel,880,9.78955E+12,/images/books/rosa_maligawe_manusaththu.jpg,FALSE,0,4.9,"රෝස මාළිගාවේ මනුසත්තු, Rosa Maligawe",72,Kandy,65,19,101.4,77.58,Moderate Demand,,,,,,,,
NOVEL-032,රෝස විලාවේ අබිරහස,භද්‍රජි මහින්ද ජයතිලක,Horror,440,9.78955E+12,/images/books/rosa_vilawe_abirahasa.jpg,FALSE,0,4.9,"රෝස විලාවේ අබිරහස, Rosa Vilawe Abirahasa",72,Colombo,64,23,109.4,80.88,High Demand,,,,,,,,
NOVEL-033,හඬ නිහඬ,කුමාර සිරිවර්ධන,Psychological Fiction,1360,9.78955E+12,/images/books/handa_nihanda.jpg,TRUE,0,3.6,"හඬ නිහඬ, Handa Nihanda, කුමාර සිරිවර්ධන",109,Colombo,52,26,109.8,74.06,Moderate Demand,,,,,,,,
NOVEL-034,බර්ඩ් Box #1,නිම්මි මුදිතා හේරත්,Horror / Sci-Fi,1440,9.78955E+12,/images/books/bird_box.jpg,TRUE,0,4.9,"බර්ඩ් Box #1, Bird Box, නිම්මි මුදිතා හේරත්",86,Colombo,74,15,96.2,75.44,Moderate Demand,,,,,,,,
NOVEL-035,අස්ථි නගරය,සවින්දි ආරියතිලක,Fantasy / Adventure,1120,9.78955E+12,/images/books/asthi_nagaraya.jpg,FALSE,0,3.9,"අස්ථි නගරය, Asthi Nagaraya, Mortal Instruments",33,Kandy,39,29,103.6,70.72,Moderate Demand,,,,,,,,
NOVEL-036,දුර කඳු මත අකුණු,භද්‍රජි මහින්ද ජයතිලක,Horror,650,9.78955E+12,/images/books/dura_kadu_matha_akunu.jpg,TRUE,0,3.6,"දුර කඳු මත අකුණු, Dura Kadu Matha Akunu",26,Galle,41,22,85.2,60.34,Moderate Demand,,,,,,,,
