singlish,sinhala
sannndhailiya,සඳඑළිය
sannndiliya,සඳඑළිය
otthucru,ඔත්තුකරු
oththucru,ඔත්තුකරු
wnya,වනය
bhootaya,භූතයා
bhutaya,භූතයා
acunu,අකුණු
acoonu,අකුණු
midhhuma,මීදුම
meedhhuma,මීදුම
meedhhooma,මීදුම
midhhooma,මීදුම
senpteya,සෙන්පතියා
satura,සතුරා
virhawa,විරහව
virhava,විරහව
senptiy,සෙන්පතියා
senpthiy,සෙන්පතියා
naashaia,නාසය
naashhaia,නාසය
washanthaya,වසන්තය
vashhanthhaya,වසන්තය
washanthhaya,වසන්තය
vashanthaya,වසන්තය
washhanthhaya,වසන්තය
senhia,සිංහයා
shohoyureya,සොහොයුරිය
sohoyureya,සොහොයුරිය
gataluwa,ගැටලුව
gataluva,ගැටලුව
lokaya,ආලෝකය
gigooroom,ගිගුරුම්
giguroom,ගිගුරුම්
muduv,මුදුව
birahash,අභිරහස්
birahas,අභිරහස්
nsaya,හංසයා
shthiia,සතිය
stiia,සතිය
shtiia,සතිය
sthiia,සතිය
shhreeraya,ශරීරය
shhhreeraya,ශරීරය
shhhriraya,ශරීරය
shhriraya,ශරීරය
mdhimaraa,මධ්‍යමරෑ
lekakaia,ලේඛකයා
paresaraea,පරිසරය
gtluwa,ගැටලුව
sariiraya,ශරීරය
yathura,යතුර
yathhura,යතුර
loot,අලුත්
lut,අලුත්
paradhaya,අපරාධය
dupatha,දූපත
dupata,දූපත
giethhya,ගීතය
giethya,ගීතය
euddaya,යුද්ධය
satiya,සතිය
shatiya,සතිය
thitaya,අතීතය
teetaya,අතීතය
titaya,අතීතය
theetaya,අතීතය
suiura,සොහොයුරා
shuiura,සොහොයුරා
shooiura,සොහොයුරා
kannnde,කන්ද
kannnda,කන්ද
kannnd,කන්ද
nemnaia,නිම්නය
caalaea,කාලය
gng,ගඟ
rhasparikshaka,රහස්පරීක්ෂක
rhashparikshaka,රහස්පරීක්ෂක
doratuwa,දොරටුව
doratoova,දොරටුව
doratoowa,දොරටුව
githya,ගීතය
githhya,ගීතය
purwrutthaya,පුරාවෘත්තය
purwruththaya,පුරාවෘත්තය
rathhu,රතු
rathu,රතු
sannnd,සඳ
sannnda,සඳ
sannndha,සඳ
sannnde,සඳ
sangawonu,සැඟවුණු
shtawarshaya,ශතවර්ෂය
shtavarshaya,ශතවර්ෂය
vahebinndu,වැහිබිඳු
wahebinndu,වැහිබිඳු
iuddhya,යුද්ධය
sthhha,සතා
shthha,සතා
shthhha,සතා
purawruthhthaya,පුරාවෘත්තය
purawruthhhthaya,පුරාවෘත්තය
dhiypaara,දියපාර
koonaatoova,කුණාටුව
kunaatoova,කුණාටුව
koonaatoowa,කුණාටුව
kunaatoowa,කුණාටුව
caduva,කඩුව
caduwa,කඩුව
gasa,ගස
ottokaru,ඔත්තුකරු
upt,උපත
oopt,උපත
upth,උපත
oopth,උපත
vahebindhhu,වැහිබිඳු
wahebindhhu,වැහිබිඳු
iuddhaia,යුද්ධය
cooda,කුඩා
cude,කුඩා
cood,කුඩා
cuda,කුඩා
cudha,කුඩා
wedhhhanava,වේදනාව
wedhhhanawa,වේදනාව
aconu,අකුණු
shudhu,සුදු
sudhu,සුදු
wahibinndoo,වැහිබිඳු
wahibinndu,වැහිබිඳු
vahibinndoo,වැහිබිඳු
vahibinndu,වැහිබිඳු
klaya,කාලය
purawruthhthaya,පුරාවෘත්තය
purawruthhhthaya,පුරාවෘත්තය
poorawruthhthaya,පුරාවෘත්තය
poorawruthhhthaya,පුරාවෘත්තය
saapaea,ශාපය
eroo,හිරු
eru,හිරු
sathiia,සතිය
sathhiia,සතිය
shathiia,සතිය
shathhiia,සතිය
jeeweia,ජීවියා
jiweia,ජීවියා
sundhra,සුන්දර
balaporottuva,බලාපොරොත්තුව
balaporottuwa,බලාපොරොත්තුව
sathhhiaya,සත්‍යය
sathhiaya,සත්‍යය
vaibindhu,වැහිබිඳු
mitor,මිතුරා
mithor,මිතුරා
pilitura,පිළිතුර
pilithura,පිළිතුර
viraava,විරහව
rahaspareecsaka,රහස්පරීක්ෂක
rahasparicshaka,රහස්පරීක්ෂක
rahaspareecshaka,රහස්පරීක්ෂක
cantharaia,කාන්තාරය
cantaraia,කාන්තාරය
dinpothh,දිනපොත
dinpoth,දිනපොත
ghathacaia,ඝාතකයා
ghatacaia,ඝාතකයා
dinpotha,දිනපොත
dinpothha,දිනපොත
herubasaiama,හිරුබැසයාම
iathura,යතුර
iathhura,යතුර
shtawarshaya,ශතවර්ෂය
shhtavarshaya,ශතවර්ෂය
shhtawarshaya,ශතවර්ෂය
shtavarshaya,ශතවර්ෂය
wisannnduma,විසඳුම
cunaathuwa,කුණාටුව
cunaathuva,කුණාටුව
cunaathhuwa,කුණාටුව
cunaathhuva,කුණාටුව
shhathawarshaia,ශතවර්ෂය
shathavarshaia,ශතවර්ෂය
shhathavarshaia,ශතවර්ෂය
shatavarshaia,ශතවර්ෂය
shhatavarshaia,ශතවර්ෂය
sandhaeleya,සඳඑළිය
licakaya,ලේඛකයා
wihiloo,විහිළු
wihilu,විහිළු
ithoora,යතුර
itura,යතුර
itoora,යතුර
vasantaia,වසන්තය
thhapasaya,තාපසයා
thhhapashaya,තාපසයා
thhhapasaya,තාපසයා
hmudeva,හමුදාව
hmudawa,හමුදාව
hmudhava,හමුදාව
hmudava,හමුදාව
doratuva,දොරටුව
doratuwa,දොරටුව
kothi,කොටි
kothhi,කොටි
vithhthi,විත්ති
vithhhthi,විත්ති
srpya,සර්පයා
shrpya,සර්පයා
sathiaya,සත්‍යය
sathhiaya,සත්‍යය
ndur,අඳුර
wrokaya,වෘකයා
valakolu,වළාකුළු
sohoiuriya,සොහොයුරිය
sohoiooriya,සොහොයුරිය
trucata,තරුකැට
ghatakaya,ඝාතකයා
sandhaeliia,සඳඑළිය
sandhaileya,සඳඑළිය
shhenptiya,සෙන්පතියා
shenptiya,සෙන්පතියා
shhenpthiya,සෙන්පතියා
shenpthiya,සෙන්පතියා
paleganima,පළිගැනීම
cumariya,කුමරිය
boruv,බොරුව
pasala,පාසල
pashala,පාසල
knndula,කඳුළ
knndoola,කඳුළ
stiy,සතිය
sundhra,සුන්දර
soondhra,සුන්දර
senpathhhiya,සෙන්පතියා
senpathhiya,සෙන්පතියා
wicruthhi,විකෘති
wicruthi,විකෘති
wicroothhi,විකෘති
wicroothi,විකෘති
shagaraia,සාගරය
sagaraia,සාගරය
iuddhya,යුද්ධය
iooddhya,යුද්ධය
pilithoora,පිළිතුර
pilithura,පිළිතුර
pilithhoora,පිළිතුර
pilithhura,පිළිතුර
pithhoow,පිටුව
pithhuw,පිටුව
pithuw,පිටුව
whibindo,වැහිබිඳු
kalu,කළු
jaiagranaya,ජයග්‍රහණය
cumriya,කුමරිය
poorwruthhthaya,පුරාවෘත්තය
purwruthhthaya,පුරාවෘත්තය
poorwruthhhthaya,පුරාවෘත්තය
purwruthhhthaya,පුරාවෘත්තය
madiamaraa,මධ්‍යමරෑ
teetaya,අතීතය
titaya,අතීතය
wanantaraea,වනන්තරය
vanantaraea,වනන්තරය
jeewithhaya,ජීවිතය
jiwithhaya,ජීවිතය
jiwithhhaya,ජීවිතය
jeewithhhaya,ජීවිතය
abiraasha,අභිරහස
abiraashha,අභිරහස
hanshhaya,හංසයා
hanshaya,හංසයා
srpya,සර්පයා
naasaya,නාසය
shatura,සතුරා
satura,සතුරා
dhoratuva,දොරටුව
dhorathuva,දොරටුව
rhsa,රහස
kuntuva,කුණාටුව
curulu,කුරුළු
anaagathaea,අනාගතය
anaagathhaea,අනාගතය
lekhkia,ලේඛකයා
warthamanaya,වර්තමානය
vartamanaya,වර්තමානය
wartamanaya,වර්තමානය
mvtha,මාවත
mvta,මාවත
shhtura,සතුරා
shhthura,සතුරා
shthura,සතුරා
valaculu,වළාකුළු
mwta,මාවත
vicruthi,විකෘති
vicruti,විකෘති
rhaspareecshaka,රහස්පරීක්ෂක
rhaspareecsaka,රහස්පරීක්ෂක
rhasparicshaka,රහස්පරීක්ෂක
rhasparicsaka,රහස්පරීක්ෂක
anndhuru,අඳුරු
gethaya,ගීතය
getaya,ගීතය
rjatuma,රජතුමා
rjathuma,රජතුමා
amudava,හමුදාව
amoodeva,හමුදාව
amudawa,හමුදාව
amoodawa,හමුදාව
amoodva,හමුදාව
wrucaea,වෘකයා
nihnnnde,නිහඬ
nihnnndha,නිහඬ
nihnnnda,නිහඬ
senptheya,සෙන්පතියා
senpthheya,සෙන්පතියා
wishndhuma,විසඳුම
wisndhuma,විසඳුම
privarthanaia,පරිවර්තනය
privartanaia,පරිවර්තනය
dupathha,දූපත
doopathha,දූපත
doopatha,දූපත
dhoratuva,දොරටුව
maeam,මායම්
dinapothhha,දිනපොත
dinapothha,දිනපොත
wesndooma,විසඳුම
wesnduma,විසඳුම
wisndhuma,විසඳුම
dheviia,දෙවියා
herubshayama,හිරුබැසයාම
herubsayama,හිරුබැසයාම
cdhapatha,කැඩපත
cdpatha,කැඩපත
cdapatha,කැඩපත
cdpata,කැඩපත
cdepatha,කැඩපත
cdapata,කැඩපත
amudava,හමුදාව
amudeva,හමුදාව
amoodava,හමුදාව
amoodva,හමුදාව
amudhava,හමුදාව
ktha,කට
kthha,කට
naagathaia,අනාගතය
naagathhaia,අනාගතය
rathhu,රතු
rathhoo,රතු
rathhhoo,රතු
sawasa,සවස
shavasa,සවස
savasa,සවස
shawasa,සවස
gooruwraia,ගුරුවරයා
kndhukaraya,කඳුකරය
kndhookaraya,කඳුකරය
vesanduma,විසඳුම
veshanduma,විසඳුම
kandhukaraia,කඳුකරය
wisnnnduma,විසඳුම
upathhha,උපත
upathha,උපත
modhuva,මුදුව
modhuwa,මුදුව
lekhkaia,ලේඛකයා
thrashhajanaka,ත්‍රාසජනක
thrashajanaka,ත්‍රාසජනක
vekruthhi,විකෘති
vekruthi,විකෘති
sietla,සීතල
siethla,සීතල
vrukya,වෘකයා
vrookya,වෘකයා
korulla,කුරුල්ලා
wiswaia,විශ්වය
wisvaia,විශ්වය
rthu,රතු
rtu,රතු
kdoova,කඩුව
kduva,කඩුව
satahan,සටහන්
dhawala,දවාල
dhavala,දවාල
wirhawa,විරහව
wirhava,විරහව
kurulla,කුරුල්ලා
wadde,වැද්දා
wadda,වැද්දා
waddha,වැද්දා
wadd,වැද්දා
vadda,වැද්දා
stur,සතුරා
sthur,සතුරා
vrtamanaya,වර්තමානය
deypaara,දියපාර
sanndha,සඳ
nndoora,අඳුර
nndura,අඳුර
parisaraya,පරිසරය
parisharaya,පරිසරය
pooravruttaya,පුරාවෘත්තය
pooravrutthaya,පුරාවෘත්තය
puravruttaya,පුරාවෘත්තය
puravrutthaya,පුරාවෘත්තය
kadhhoova,කඩුව
kadhhuwa,කඩුව
kadhhuva,කඩුව
kadhhoowa,කඩුව
weththi,විත්ති
wethhthi,විත්ති
dhhoratuva,දොරටුව
snnndeliia,සඳඑළිය
snnndeeliia,සඳඑළිය
snnndaeliia,සඳඑළිය
knndukaraia,කඳුකරය
wrucaya,වෘකයා
monr,මොණරා
mal,මල්
balaporothhthowa,බලාපොරොත්තුව
balaporothhthova,බලාපොරොත්තුව
balaporoththowa,බලාපොරොත්තුව
balaporoththova,බලාපොරොත්තුව
cumra kumariyan,කුමර කුමරියන්
rahaspareksaka,රහස්පරීක්ෂක
rahasparekshaka,රහස්පරීක්ෂක
maaligava,මාළිගාව
warthamanaya,වර්තමානය
warthhamanaya,වර්තමානය
varthhamanaya,වර්තමානය
varthamanaya,වර්තමානය
rathtaran,රත්තරන්
rattaran,රත්තරන්
poorawrootthaya,පුරාවෘත්තය
purawrooththaya,පුරාවෘත්තය
purawrootthaya,පුරාවෘත්තය
poorawrooththaya,පුරාවෘත්තය
abhirahasa,අභිරහස
gathhakaya,ඝාතකයා
gathakaya,ඝාතකයා
shthhawarshaya,ශතවර්ෂය
shthhhavarshaya,ශතවර්ෂය
shthhhawarshaya,ශතවර්ෂය
sthhavarshaya,ශතවර්ෂය
sthhhawarshaya,ශතවර්ෂය
thaapasaia,තාපසයා
taapasaia,තාපසයා
diiapara,දියපාර
lecakaya,ලේඛකයා
wnaya,වනය
jiewiya,ජීවියා
sathhuta,සතුට
sathhhoota,සතුට
sathhhuta,සතුට
sathhoota,සතුට
shhenhaya,සිංහයා
shenhaya,සිංහයා
palamoo,පළමු
palamu,පළමු
geetaia,ගීතය
gitaia,ගීතය
kumraya,කුමාරයා
arana,අරණ
vrukya,වෘකයා
rtoo,රතු
rthoo,රතු
rtu,රතු
wathta,වත්ත
vathhta,වත්ත
wathhta,වත්ත
sohoioor,සොහොයුරා
sohoiur,සොහොයුරා
koli,කොළය
hinaya,හීනය
likhakaya,ලේඛකයා
atiethaya,අතීතය
athiethaya,අතීතය
oraloshuva,ඔරලෝසුව
oralosuva,ඔරලෝසුව
thpasaya,තාපසයා
tpashaya,තාපසයා
tpasaya,තාපසයා
thpashaya,තාපසයා
shhatura,සතුරා
shatura,සතුරා
shiinaya,සිහිනය
shhiinaya,සිහිනය
prashnaya,ප්‍රශ්නය
prashhnaya,ප්‍රශ්නය
boruw,බොරුව
shohoyoriya,සොහොයුරිය
sohoyoriya,සොහොයුරිය
raaspareecsaca,රහස්පරීක්ෂක
raasparicsaca,රහස්පරීක්ෂක
raaspareecshaca,රහස්පරීක්ෂක
abherahas,අභිරහස්
ottukaru,ඔත්තුකරු
mudeva,හමුදාව
mudva,හමුදාව
mudava,හමුදාව
otthokaru,ඔත්තුකරු
ottokaru,ඔත්තුකරු
otthokaroo,ඔත්තුකරු
thaapasaya,තාපසයා
thaapashaya,තාපසයා
taapashaya,තාපසයා
atietaya,අතීතය
awurudda,අවුරුද්ද
awuruddha,අවුරුද්ද
awoorudda,අවුරුද්ද
awurudde,අවුරුද්ද
oththoocaru,ඔත්තුකරු
otthoocaru,ඔත්තුකරු
pelithura,පිළිතුර
pelitura,පිළිතුර
metiyavata,මිටියාවත
metiyawata,මිටියාවත
seethhala,සීතල
sithala,සීතල
sithhala,සීතල
athithaya,අතීතය
atheethaya,අතීතය
ateethaya,අතීතය
shhtawarshaia,ශතවර්ෂය
shtavarshaia,ශතවර්ෂය
shhthawarshaia,ශතවර්ෂය
shtawarshaia,ශතවර්ෂය
shthavarshaia,ශතවර්ෂය
minipettiia,මිනීපෙට්ටිය
klaia,කාලය
bhirhas,අභිරහස්
bhirhash,අභිරහස්
balaporotthuva,බලාපොරොත්තුව
